crime_id,date,time,hour,day_of_week,month,year,latitude,longitude,zone,district,crime_type,crime_severity,weather,is_festival_day,is_weekend,is_night,nearby_police_station_distance_km,population_density,street_lighting,unemployment_index,alcohol_outlet_nearby,crime_occurred
CR000797,2022-02-18,21:11:53,21,Friday,2,2022,13.033543,80.2567,South,T.Nagar,Assault,6,Foggy,0,0,1,1.79,Low,Poor,0.11,0,1
CR000798,2022-11-05,12:13:43,12,Saturday,11,2022,12.963846,80.263212,East,Thiruvanmiyur,Vehicle-theft,4,Rainy,0,1,0,4.4,Medium,Moderate,0.19,1,1
CR000799,2022-05-08,10:34:10,10,Sunday,5,2022,13.001725,80.260195,South,Adyar,Assault,7,Hot,0,1,0,4.42,Low,Poor,0.23,0,1
CR000800,2019-08-03,11:25:27,11,Saturday,8,2019,13.105211,80.30651,North,Royapuram,Assault,5,Foggy,0,1,0,5.22,Low,Poor,0.17,1,1
CR000801,2019-07-23,15:39:59,15,Tuesday,7,2019,13.098423,80.228246,North,Perambur,Fraud,7,Clear,0,0,0,2.08,Medium,Poor,0.35,0,1
CR000802,2023-02-11,18:46:40,18,Saturday,2,2023,12.975776,80.241157,South,Velachery,Vehicle-theft,4,Rainy,0,1,0,1.83,Medium,Moderate,0.35,1,1
CR000803,2021-05-17,13:03:39,13,Monday,5,2021,13.11452,80.286886,North,Washermanpet,Kidnapping,8,Clear,0,0,0,1.3,Low,Poor,0.3,0,1
CR000804,2024-01-18,11:03:07,11,Thursday,1,2024,12.920357,80.129857,South,Tambaram,Theft,5,Clear,0,0,0,4.06,Medium,Moderate,0.06,0,1
CR000805,2024-01-25,20:00:39,20,Thursday,1,2024,13.099663,80.246342,North,Perambur,Robbery,8,Foggy,0,0,1,4.3,Low,Moderate,0.13,0,1
CR000806,2020-06-24,01:35:58,1,Wednesday,6,2020,13.11792,80.260459,North,Perambur,Drug-offense,6,Clear,0,0,1,1.02,Medium,Good,0.28,1,1
CR000807,2020-06-15,04:49:41,4,Monday,6,2020,13.071887,80.258142,Central,Nungambakkam,Vehicle-theft,6,Rainy,0,0,1,5.84,Medium,Poor,0.07,1,1
CR000808,2023-01-17,01:42:33,1,Tuesday,1,2023,13.055904,80.24571,Central,Nungambakkam,Murder,9,Rainy,0,0,1,4.75,High,Poor,0.09,1,1
CR000809,2020-05-01,14:05:37,14,Friday,5,2020,13.004814,80.241021,South,Adyar,Eve-teasing,5,Rainy,0,0,0,3.49,Medium,Good,0.2,1,1
CR000810,2020-01-06,10:13:43,10,Monday,1,2020,12.987836,80.197451,South,Guindy,Assault,7,Hot,0,0,0,4.83,High,Moderate,0.25,0,1
CR000811,2023-01-06,00:22:46,0,Friday,1,2023,13.001587,80.247089,East,Thiruvanmiyur,Robbery,8,Foggy,0,0,1,4.85,Low,Good,0.25,1,1
CR000812,2019-12-10,14:52:01,14,Tuesday,12,2019,13.07698,80.211424,West,Anna Nagar,Murder,10,Hot,0,0,0,1.21,Medium,Good,0.19,1,1
CR000813,2021-12-06,10:12:35,10,Monday,12,2021,13.102545,80.307885,North,Royapuram,Vehicle-theft,6,Rainy,0,0,0,4.05,Low,Good,0.26,0,1
CR000814,2024-10-28,03:52:36,3,Monday,10,2024,13.138496,80.142276,West,Ambattur,Robbery,6,Clear,0,0,1,4.76,High,Good,0.35,0,1
CR000815,2024-09-29,21:04:25,21,Sunday,9,2024,13.079186,80.215388,Central,Nungambakkam,Burglary,8,Rainy,0,1,1,3.84,Low,Moderate,0.36,0,1
CR000816,2022-11-30,05:32:30,5,Wednesday,11,2022,12.926401,80.14741,South,Tambaram,Fraud,5,Clear,0,0,1,3.99,Low,Moderate,0.39,0,1
CR000817,2022-02-07,04:04:03,4,Monday,2,2022,13.126282,80.260743,North,Perambur,Kidnapping,10,Foggy,0,0,1,2.82,Medium,Poor,0.35,1,1
CR000818,2022-10-31,15:19:56,15,Monday,10,2022,13.085916,80.224921,West,Anna Nagar,Assault,9,Foggy,0,0,0,4.63,High,Good,0.11,0,1
CR000819,2024-07-25,02:03:00,2,Thursday,7,2024,13.103044,80.274867,North,Washermanpet,Assault,5,Foggy,0,0,1,1.61,Medium,Good,0.25,0,1
CR000820,2021-08-28,03:54:44,3,Saturday,8,2021,13.015838,80.213449,South,Guindy,Kidnapping,8,Clear,0,1,1,5.69,Low,Moderate,0.32,1,1
CR000821,2019-07-18,15:55:08,15,Thursday,7,2019,12.9772,80.209575,South,Guindy,Vehicle-theft,4,Rainy,0,0,0,5.54,Medium,Poor,0.33,0,1
CR000822,2024-11-11,07:57:00,7,Monday,11,2024,13.040671,80.054846,West,Porur,Fraud,6,Rainy,0,0,0,1.25,Medium,Good,0.06,1,1
CR000823,2023-06-09,09:42:37,9,Friday,6,2023,13.101541,80.16706,West,Ambattur,Fraud,7,Rainy,0,0,0,5.06,Low,Poor,0.1,0,1
CR000824,2022-01-20,21:38:51,21,Thursday,1,2022,13.043036,80.230689,South,T.Nagar,Robbery,7,Foggy,0,0,1,2.21,Low,Poor,0.14,0,1
CR000825,2020-08-04,16:08:59,16,Tuesday,8,2020,13.055438,80.231554,South,T.Nagar,Vehicle-theft,6,Rainy,0,0,0,5.89,High,Moderate,0.13,0,1
CR000826,2023-09-16,06:44:04,6,Saturday,9,2023,13.043972,80.21844,South,T.Nagar,Vehicle-theft,4,Rainy,0,1,0,3.84,Very High,Moderate,0.17,1,1
CR000827,2022-06-12,07:55:05,7,Sunday,6,2022,13.155479,80.302834,North,Tiruvottiyur,Drug-offense,9,Clear,0,1,0,2.91,Low,Poor,0.38,1,1
CR000828,2023-05-21,06:23:39,6,Sunday,5,2023,13.110814,80.147837,West,Ambattur,Assault,5,Clear,0,1,0,1.14,Low,Good,0.21,1,1
CR000829,2022-03-26,21:17:06,21,Saturday,3,2022,13.024005,80.040984,West,Porur,Fraud,7,Hot,0,1,1,1.62,Low,Good,0.2,1,1
CR000830,2023-07-03,02:31:05,2,Monday,7,2023,13.061335,80.283178,Central,Triplicane,Drug-offense,9,Hot,0,0,1,1.06,Very High,Moderate,0.11,0,1
CR000831,2020-04-14,17:26:07,17,Tuesday,4,2020,13.087912,80.303859,North,Washermanpet,Eve-teasing,4,Rainy,0,0,0,1.48,High,Moderate,0.11,0,1
CR000832,2022-06-16,07:59:37,7,Thursday,6,2022,13.048153,80.225089,South,T.Nagar,Burglary,5,Clear,0,0,0,0.81,High,Good,0.16,1,1
CR000833,2023-06-19,21:49:11,21,Monday,6,2023,13.056129,80.259635,Central,Nungambakkam,Eve-teasing,4,Rainy,0,0,1,5.19,Medium,Poor,0.05,0,1
CR000834,2022-03-15,02:06:04,2,Tuesday,3,2022,13.13615,80.278203,North,Royapuram,Kidnapping,9,Foggy,0,0,1,2.52,Low,Poor,0.1,0,1
CR000835,2021-03-02,11:11:19,11,Tuesday,3,2021,12.961749,80.205895,South,Velachery,Drug-offense,6,Clear,0,0,0,3.44,Low,Poor,0.17,1,1
CR000836,2024-01-26,19:59:33,19,Friday,1,2024,13.105495,80.248857,North,Perambur,Drug-offense,8,Rainy,0,0,1,4.11,Low,Good,0.14,1,1
CR000837,2019-09-28,06:37:39,6,Saturday,9,2019,13.113102,80.272124,North,Washermanpet,Robbery,8,Hot,0,1,0,3.06,Medium,Moderate,0.31,0,1
CR000838,2020-09-14,21:49:05,21,Monday,9,2020,12.980792,80.254637,South,Adyar,Theft,3,Foggy,0,0,1,4.37,Low,Poor,0.08,1,1
CR000839,2023-12-28,05:42:14,5,Thursday,12,2023,13.101725,80.288601,North,Royapuram,Eve-teasing,2,Rainy,0,0,1,2.81,Medium,Good,0.28,0,1
CR000840,2023-08-16,16:04:19,16,Wednesday,8,2023,13.06976,80.208632,West,Anna Nagar,Drug-offense,7,Rainy,0,0,0,0.82,Medium,Good,0.27,1,1
CR000841,2019-02-09,10:50:41,10,Saturday,2,2019,13.134911,80.134835,West,Ambattur,Theft,4,Rainy,0,1,0,0.94,Low,Moderate,0.14,0,1
CR000842,2019-05-13,22:40:03,22,Monday,5,2019,13.052843,80.277231,Central,Mylapore,Murder,8,Hot,0,0,1,4.58,Medium,Moderate,0.06,0,1
CR000843,2022-02-22,23:54:00,23,Tuesday,2,2022,13.062454,80.214384,West,K.K. Nagar,Theft,4,Clear,0,0,1,5.85,Medium,Moderate,0.31,0,1
CR000844,2023-08-24,18:13:29,18,Thursday,8,2023,13.003209,80.235309,South,Guindy,Vehicle-theft,4,Clear,0,0,0,4.02,Very High,Good,0.33,0,1
CR000845,2022-05-30,02:06:46,2,Monday,5,2022,13.07404,80.235797,West,Anna Nagar,Burglary,7,Rainy,0,0,1,3.42,High,Moderate,0.28,0,1
CR000846,2022-10-23,03:11:47,3,Sunday,10,2022,13.114598,80.318759,North,Washermanpet,Fraud,5,Hot,1,1,1,2.42,Low,Poor,0.08,1,1
CR000847,2024-06-26,16:45:28,16,Wednesday,6,2024,13.05042,80.247826,South,T.Nagar,Robbery,6,Hot,0,0,0,3.88,Very High,Moderate,0.27,0,1
CR000848,2021-01-17,14:03:04,14,Sunday,1,2021,13.089451,80.260621,Central,Egmore,Drug-offense,8,Rainy,0,1,0,3.88,High,Moderate,0.32,0,1
CR000849,2019-10-13,23:20:54,23,Sunday,10,2019,13.0067,80.274796,South,Adyar,Drug-offense,6,Hot,0,1,1,1.03,Medium,Good,0.2,0,1
CR000850,2020-02-07,06:45:13,6,Friday,2,2020,12.976708,80.229986,South,Velachery,Drug-offense,6,Foggy,0,0,0,5.63,Medium,Moderate,0.11,1,1
CR000851,2023-08-08,05:01:12,5,Tuesday,8,2023,13.121385,80.302883,North,Royapuram,Kidnapping,8,Hot,0,0,1,1.51,Low,Moderate,0.31,0,1
CR000852,2022-12-06,06:18:05,6,Tuesday,12,2022,13.023858,80.270004,Central,Mylapore,Fraud,4,Rainy,0,0,0,2.2,Low,Poor,0.17,0,1
CR000853,2021-04-24,17:41:09,17,Saturday,4,2021,13.022111,80.204009,South,T.Nagar,Theft,4,Clear,0,1,0,3.36,Low,Good,0.39,0,1
CR000854,2022-07-14,21:21:47,21,Thursday,7,2022,13.030484,80.228956,South,T.Nagar,Robbery,6,Clear,0,0,1,1.7,High,Moderate,0.31,0,1
CR000855,2020-06-25,21:48:55,21,Thursday,6,2020,13.023575,80.276706,Central,Mylapore,Drug-offense,7,Rainy,0,0,1,5.66,Low,Good,0.33,0,1
CR000856,2022-09-09,18:21:05,18,Friday,9,2022,13.043648,80.281508,Central,Triplicane,Robbery,8,Rainy,0,0,0,2.67,Medium,Good,0.39,0,1
CR000857,2020-04-04,01:33:36,1,Saturday,4,2020,13.017799,80.279662,East,Besant Nagar,Assault,6,Foggy,0,1,1,1.55,Low,Good,0.11,0,1
CR000858,2021-05-19,17:49:25,17,Wednesday,5,2021,13.103502,80.282187,North,Royapuram,Burglary,6,Clear,0,0,0,3.37,Low,Good,0.14,1,1
CR000859,2023-05-30,01:04:52,1,Tuesday,5,2023,13.082728,80.272016,Central,Egmore,Burglary,5,Hot,0,0,1,4.75,Low,Moderate,0.23,1,1
CR000860,2021-11-25,00:48:32,0,Thursday,11,2021,12.974991,80.266469,East,Thiruvanmiyur,Assault,9,Hot,1,0,1,3.19,Low,Good,0.18,0,1
CR000861,2022-12-11,02:41:29,2,Sunday,12,2022,13.095668,80.242009,North,Perambur,Drug-offense,7,Foggy,0,1,1,2.6,Low,Moderate,0.07,1,1
CR000862,2024-04-12,03:58:24,3,Friday,4,2024,13.002663,80.235048,South,Guindy,Kidnapping,9,Rainy,0,0,1,4.39,Low,Poor,0.17,0,1
CR000863,2021-05-14,03:20:04,3,Friday,5,2021,12.98343,80.242492,South,Adyar,Drug-offense,9,Clear,0,0,1,4.43,Low,Moderate,0.18,0,1
CR000864,2023-08-14,11:10:06,11,Monday,8,2023,13.03622,80.190087,West,K.K. Nagar,Murder,10,Foggy,0,0,0,3.81,Low,Poor,0.09,0,1
CR000865,2024-05-08,20:03:48,20,Wednesday,5,2024,13.176178,80.314961,North,Tiruvottiyur,Eve-teasing,3,Clear,0,0,1,0.51,Low,Good,0.23,1,1
CR000866,2021-01-13,17:41:43,17,Wednesday,1,2021,12.998023,80.256617,East,Besant Nagar,Assault,5,Rainy,1,0,0,3.71,Low,Good,0.25,0,1
CR000867,2023-08-15,19:15:17,19,Tuesday,8,2023,13.17954,80.311722,North,Tiruvottiyur,Robbery,8,Foggy,0,0,1,5.16,Low,Moderate,0.1,1,1
CR000868,2019-02-09,05:31:20,5,Saturday,2,2019,12.971816,80.225621,South,Velachery,Eve-teasing,3,Rainy,0,1,1,2.5,Medium,Poor,0.22,0,1
CR000869,2021-12-25,04:04:59,4,Saturday,12,2021,13.005696,80.269309,South,Adyar,Robbery,7,Foggy,0,1,1,0.8,Low,Moderate,0.25,1,1
CR000870,2021-11-22,22:11:39,22,Monday,11,2021,12.999836,80.25344,South,Adyar,Vehicle-theft,5,Foggy,1,0,1,3.26,Medium,Good,0.31,1,1
CR000871,2019-07-29,07:39:56,7,Monday,7,2019,13.088844,80.29283,Central,Triplicane,Vehicle-theft,6,Rainy,0,0,0,4.24,Very High,Moderate,0.17,0,1
CR000872,2021-01-06,05:20:42,5,Wednesday,1,2021,12.995648,80.248867,South,Velachery,Vehicle-theft,6,Clear,0,0,1,4.87,Medium,Moderate,0.06,1,1
CR000873,2019-03-06,01:20:10,1,Wednesday,3,2019,13.025097,80.228945,South,Velachery,Robbery,7,Foggy,0,0,1,5.17,Low,Moderate,0.15,0,1
CR000874,2024-04-26,22:21:56,22,Friday,4,2024,13.040217,80.222343,South,T.Nagar,Robbery,6,Hot,0,0,1,3.91,Medium,Good,0.1,1,1
CR000875,2020-05-03,19:36:55,19,Sunday,5,2020,13.119967,80.277788,North,Royapuram,Fraud,4,Foggy,0,1,1,3.11,Medium,Good,0.08,0,1
CR000876,2021-06-15,19:11:49,19,Tuesday,6,2021,13.059402,80.205337,West,K.K. Nagar,Fraud,5,Hot,0,0,1,4.74,Medium,Good,0.12,1,1
CR000877,2020-06-16,20:33:54,20,Tuesday,6,2020,13.164144,80.308347,North,Tiruvottiyur,Eve-teasing,2,Foggy,0,0,1,0.95,Medium,Moderate,0.1,1,1
CR000878,2024-03-17,23:09:53,23,Sunday,3,2024,13.042602,80.250214,Central,Mylapore,Eve-teasing,3,Hot,0,1,1,3.05,Medium,Good,0.19,0,1
CR000879,2020-08-03,15:14:22,15,Monday,8,2020,12.999618,80.260049,South,Adyar,Murder,8,Rainy,0,0,0,2.08,Medium,Good,0.29,1,1
CR000880,2020-12-16,17:30:49,17,Wednesday,12,2020,12.954628,80.136203,South,Tambaram,Eve-teasing,5,Clear,0,0,0,0.82,Low,Good,0.13,0,1
CR000881,2023-10-09,10:11:17,10,Monday,10,2023,13.055462,80.07344,West,Porur,Robbery,6,Rainy,0,0,0,4.29,Low,Poor,0.08,0,1
CR000882,2022-09-28,15:47:46,15,Wednesday,9,2022,13.105196,80.252701,North,Perambur,Theft,4,Rainy,0,0,0,4.42,Medium,Moderate,0.13,0,1
CR000883,2024-03-14,07:19:59,7,Thursday,3,2024,13.119254,80.310226,North,Royapuram,Drug-offense,8,Clear,0,0,0,4.7,Low,Poor,0.36,1,1
CR000884,2022-11-30,06:54:18,6,Wednesday,11,2022,13.085468,80.132393,West,Ambattur,Assault,9,Hot,0,0,0,3.79,Medium,Moderate,0.26,0,1
CR000885,2019-12-23,14:20:52,14,Monday,12,2019,12.976115,80.263622,East,Thiruvanmiyur,Burglary,6,Hot,0,0,0,5.94,Low,Moderate,0.25,1,1
CR000886,2023-09-03,02:57:40,2,Sunday,9,2023,13.052229,80.169274,West,K.K. Nagar,Robbery,8,Hot,0,1,1,4.14,Low,Moderate,0.14,0,1
CR000887,2023-03-09,15:54:40,15,Thursday,3,2023,13.013998,80.226753,South,T.Nagar,Vehicle-theft,4,Rainy,0,0,0,1.79,Very High,Poor,0.08,0,1
CR000888,2022-07-12,04:05:17,4,Tuesday,7,2022,13.088944,80.319886,North,Royapuram,Drug-offense,7,Foggy,0,0,1,1.86,Medium,Good,0.19,0,1
CR000889,2020-08-09,16:38:54,16,Sunday,8,2020,13.008344,80.294625,East,Besant Nagar,Kidnapping,10,Rainy,0,1,0,5.0,Low,Good,0.28,1,1
CR000890,2019-08-13,13:19:09,13,Tuesday,8,2019,13.009984,80.239872,South,Adyar,Fraud,7,Hot,0,0,0,4.28,Medium,Good,0.25,1,1
CR000891,2020-01-05,07:46:24,7,Sunday,1,2020,13.064643,80.207149,West,K.K. Nagar,Robbery,7,Hot,0,1,0,3.6,Medium,Good,0.17,1,1
CR000892,2019-12-04,18:27:35,18,Wednesday,12,2019,13.099995,80.288451,North,Washermanpet,Kidnapping,8,Hot,0,0,0,3.71,Low,Moderate,0.32,1,1
CR000893,2021-09-16,09:28:47,9,Thursday,9,2021,12.982819,80.219528,South,Guindy,Vehicle-theft,6,Foggy,0,0,0,1.75,High,Good,0.21,0,1
CR000894,2024-11-23,22:43:12,22,Saturday,11,2024,13.011493,80.2747,South,Adyar,Theft,4,Hot,1,1,1,5.85,Medium,Good,0.27,1,1
CR000895,2021-03-01,00:59:41,0,Monday,3,2021,13.0594,80.21889,Central,Nungambakkam,Eve-teasing,2,Foggy,0,0,1,0.68,Low,Poor,0.36,1,1
CR000896,2019-01-09,04:28:24,4,Wednesday,1,2019,12.991598,80.248178,South,Adyar,Vehicle-theft,5,Rainy,0,0,1,4.44,Medium,Poor,0.31,0,1
CR000897,2019-04-11,20:31:08,20,Thursday,4,2019,13.030911,80.227422,South,T.Nagar,Murder,9,Rainy,0,0,1,2.6,High,Good,0.29,0,1
CR000898,2023-12-28,18:23:37,18,Thursday,12,2023,13.045457,80.181593,West,K.K. Nagar,Theft,4,Foggy,0,0,0,2.43,Low,Good,0.28,1,1
CR000899,2020-04-03,15:32:58,15,Friday,4,2020,12.933466,80.120636,South,Tambaram,Robbery,6,Clear,0,0,0,3.39,Medium,Poor,0.26,0,1
CR000900,2021-06-29,11:57:44,11,Tuesday,6,2021,13.034326,80.051853,West,Porur,Vehicle-theft,6,Foggy,0,0,0,5.5,Low,Good,0.06,0,1
CR000901,2020-08-23,20:27:06,20,Sunday,8,2020,13.055866,80.287501,East,Marina,Fraud,5,Hot,0,1,1,4.97,Low,Good,0.12,1,1
CR000902,2020-12-31,18:05:20,18,Thursday,12,2020,12.982939,80.225013,South,Guindy,Burglary,5,Rainy,1,0,0,4.89,High,Good,0.39,0,1
CR000903,2020-11-01,06:41:07,6,Sunday,11,2020,13.040451,80.249521,Central,Nungambakkam,Vehicle-theft,7,Hot,0,1,0,3.71,Medium,Good,0.39,0,1
CR000904,2020-06-09,05:45:28,5,Tuesday,6,2020,13.062941,80.286915,East,Marina,Robbery,7,Clear,0,0,1,2.2,Medium,Good,0.3,0,1
CR000905,2024-12-04,01:17:15,1,Wednesday,12,2024,13.01392,80.245044,East,Besant Nagar,Fraud,6,Hot,0,0,1,4.38,Low,Good,0.09,1,1
CR000906,2024-09-09,08:28:07,8,Monday,9,2024,13.175824,80.303525,North,Tiruvottiyur,Eve-teasing,5,Rainy,0,0,0,2.76,Medium,Good,0.18,0,1
CR000907,2020-10-18,04:31:34,4,Sunday,10,2020,13.103403,80.285858,North,Royapuram,Murder,9,Hot,1,1,1,4.65,Medium,Poor,0.06,0,1
CR000908,2020-07-16,11:58:45,11,Thursday,7,2020,13.073533,80.261806,Central,Egmore,Fraud,7,Foggy,0,0,0,2.11,Medium,Moderate,0.36,1,1
CR000909,2021-02-21,02:08:00,2,Sunday,2,2021,13.031454,80.182148,West,K.K. Nagar,Fraud,5,Clear,0,1,1,3.12,Medium,Moderate,0.28,1,1
CR000910,2021-08-11,11:35:17,11,Wednesday,8,2021,13.000971,80.230818,South,Adyar,Murder,8,Rainy,0,0,0,5.34,Medium,Moderate,0.19,0,1
CR000911,2022-02-28,19:44:31,19,Monday,2,2022,13.028202,80.264648,South,T.Nagar,Robbery,7,Clear,0,0,1,3.97,High,Moderate,0.25,0,1
CR000912,2020-11-09,15:54:41,15,Monday,11,2020,13.106875,80.158371,West,Ambattur,Kidnapping,10,Hot,0,0,0,0.61,Low,Poor,0.23,1,1
CR000913,2021-05-09,15:55:32,15,Sunday,5,2021,13.005638,80.269287,South,Adyar,Assault,9,Clear,0,1,0,3.65,Medium,Good,0.29,0,1
CR000914,2023-08-17,11:19:01,11,Thursday,8,2023,13.027472,80.283361,Central,Mylapore,Murder,10,Rainy,0,0,0,3.49,Medium,Poor,0.26,1,1
CR000915,2021-05-17,05:28:36,5,Monday,5,2021,13.014366,80.24863,South,Adyar,Eve-teasing,2,Hot,0,0,1,4.98,Low,Poor,0.21,1,1
CR000916,2023-06-14,20:00:16,20,Wednesday,6,2023,13.098049,80.194741,West,Anna Nagar,Assault,6,Hot,0,0,1,0.88,High,Poor,0.39,1,1
CR000917,2019-09-22,18:48:38,18,Sunday,9,2019,12.993935,80.212197,South,Velachery,Fraud,6,Rainy,0,1,0,0.59,Low,Moderate,0.27,1,1
CR000918,2019-08-05,20:08:40,20,Monday,8,2019,12.978026,80.203974,South,Velachery,Fraud,7,Hot,0,0,1,4.34,Low,Moderate,0.05,0,1
CR000919,2024-12-10,12:13:24,12,Tuesday,12,2024,13.050402,80.279652,Central,Mylapore,Fraud,6,Foggy,0,0,0,1.39,Low,Good,0.16,0,1
CR000920,2019-07-21,02:02:58,2,Sunday,7,2019,13.000558,80.270218,East,Besant Nagar,Murder,10,Foggy,0,1,1,2.76,Low,Poor,0.25,0,1
CR000921,2024-10-20,02:10:08,2,Sunday,10,2024,13.073869,80.202267,West,Anna Nagar,Theft,5,Foggy,1,1,1,4.89,Low,Poor,0.18,0,1
CR000922,2022-11-04,23:24:42,23,Friday,11,2022,13.06168,80.273754,Central,Triplicane,Vehicle-theft,7,Rainy,0,0,1,2.34,Very High,Moderate,0.07,1,1
CR000923,2024-06-19,01:29:24,1,Wednesday,6,2024,13.036494,80.273845,Central,Egmore,Vehicle-theft,7,Clear,0,0,1,1.42,High,Poor,0.14,1,1
CR000924,2021-01-07,06:32:45,6,Thursday,1,2021,13.04607,80.278569,Central,Mylapore,Assault,6,Clear,0,0,0,0.9,Medium,Moderate,0.14,0,1
CR000925,2023-07-18,23:55:24,23,Tuesday,7,2023,13.056917,80.284962,Central,Triplicane,Robbery,8,Clear,0,0,1,2.15,High,Poor,0.32,1,1
CR000926,2021-12-14,11:36:31,11,Tuesday,12,2021,13.040698,80.042847,West,Porur,Assault,5,Hot,0,0,0,2.99,Low,Moderate,0.31,1,1
CR000927,2020-04-19,05:23:13,5,Sunday,4,2020,13.034664,80.214236,West,K.K. Nagar,Vehicle-theft,6,Rainy,0,1,1,2.23,Medium,Poor,0.26,0,1
CR000928,2022-01-25,05:24:31,5,Tuesday,1,2022,12.97792,80.225768,South,Velachery,Assault,5,Foggy,0,0,1,2.63,Medium,Poor,0.17,0,1
CR000929,2019-10-13,20:56:48,20,Sunday,10,2019,12.924026,80.132111,South,Tambaram,Assault,9,Clear,0,1,1,4.45,Medium,Poor,0.11,0,1
CR000930,2020-08-19,03:01:44,3,Wednesday,8,2020,13.032343,80.202987,West,K.K. Nagar,Burglary,7,Rainy,0,0,1,5.08,Medium,Good,0.28,1,1
CR000931,2024-11-13,15:23:25,15,Wednesday,11,2024,13.170356,80.302129,North,Tiruvottiyur,Burglary,7,Foggy,0,0,0,3.67,Medium,Moderate,0.26,1,1
CR000932,2024-01-07,19:32:43,19,Sunday,1,2024,13.132387,80.2402,North,Perambur,Burglary,7,Foggy,0,1,1,5.55,Low,Moderate,0.1,1,1
CR000933,2021-07-31,15:31:35,15,Saturday,7,2021,13.085506,80.23427,Central,Egmore,Burglary,6,Clear,0,1,0,5.6,High,Moderate,0.23,1,1
CR000934,2021-10-11,11:49:56,11,Monday,10,2021,13.028293,80.206769,West,K.K. Nagar,Burglary,6,Clear,0,0,0,4.56,Medium,Poor,0.09,0,1
CR000935,2023-11-24,14:38:20,14,Friday,11,2023,13.001945,80.263324,South,Adyar,Drug-offense,8,Clear,1,0,0,3.22,Low,Good,0.23,0,1
CR000936,2020-03-07,14:45:33,14,Saturday,3,2020,13.059967,80.26851,Central,Mylapore,Assault,8,Hot,0,1,0,3.52,Low,Poor,0.25,0,1
CR000937,2024-10-18,12:57:18,12,Friday,10,2024,12.946091,80.13071,South,Tambaram,Robbery,8,Hot,1,0,0,4.78,Low,Good,0.23,1,1
CR000938,2023-10-29,22:52:50,22,Sunday,10,2023,12.988925,80.279582,East,Thiruvanmiyur,Murder,9,Foggy,0,1,1,5.68,Low,Poor,0.09,1,1
CR000939,2023-03-10,10:29:05,10,Friday,3,2023,13.020765,80.262628,East,Besant Nagar,Assault,9,Hot,0,0,0,5.16,Medium,Good,0.32,0,1
CR000940,2020-06-23,15:38:31,15,Tuesday,6,2020,13.041139,80.281247,Central,Triplicane,Kidnapping,10,Foggy,0,0,0,0.69,Low,Poor,0.11,1,1
CR000941,2020-05-14,20:12:55,20,Thursday,5,2020,13.067863,80.241322,Central,Nungambakkam,Fraud,6,Rainy,0,0,1,3.64,Low,Poor,0.32,1,1
CR000942,2019-12-01,17:56:24,17,Sunday,12,2019,13.070611,80.293621,Central,Triplicane,Vehicle-theft,6,Rainy,0,1,0,2.43,Medium,Poor,0.35,1,1
CR000943,2019-02-14,07:26:30,7,Thursday,2,2019,13.002183,80.247427,South,Adyar,Burglary,6,Clear,0,0,0,4.16,Low,Moderate,0.17,1,1
CR000944,2021-12-10,10:57:20,10,Friday,12,2021,12.953176,80.232196,South,Velachery,Murder,9,Clear,0,0,0,1.07,Low,Good,0.38,0,1
CR000945,2024-10-22,07:11:12,7,Tuesday,10,2024,13.006475,80.228836,East,Besant Nagar,Murder,10,Rainy,1,0,0,0.9,Medium,Good,0.05,0,1
CR000946,2020-04-07,03:30:00,3,Tuesday,4,2020,13.076972,80.295781,Central,Triplicane,Burglary,5,Clear,0,0,1,1.81,Low,Moderate,0.21,1,1
CR000947,2022-02-23,20:51:46,20,Wednesday,2,2022,13.126223,80.261973,North,Washermanpet,Fraud,6,Foggy,0,0,1,1.59,Very High,Moderate,0.36,1,1
CR000948,2019-06-16,08:12:31,8,Sunday,6,2019,13.057329,80.276098,East,Marina,Assault,5,Rainy,0,1,0,1.13,Medium,Good,0.13,0,1
CR000949,2022-10-01,06:34:23,6,Saturday,10,2022,13.032467,80.21632,South,T.Nagar,Vehicle-theft,7,Rainy,0,1,0,1.25,Low,Poor,0.39,0,1
CR000950,2020-06-30,16:54:02,16,Tuesday,6,2020,13.05633,80.259057,East,Marina,Robbery,7,Clear,0,0,0,4.84,Low,Poor,0.33,1,1
CR000951,2023-08-28,09:03:11,9,Monday,8,2023,13.101319,80.268806,North,Washermanpet,Vehicle-theft,5,Clear,0,0,0,0.97,Low,Good,0.21,1,1
CR000952,2019-04-16,10:39:33,10,Tuesday,4,2019,12.989559,80.276618,East,Besant Nagar,Vehicle-theft,6,Hot,0,0,0,4.02,Medium,Moderate,0.15,1,1
CR000953,2020-03-10,15:00:55,15,Tuesday,3,2020,13.024065,80.245903,South,Adyar,Burglary,6,Clear,0,0,0,2.85,Medium,Good,0.19,1,1
CR000954,2022-05-11,05:06:27,5,Wednesday,5,2022,13.016262,80.254478,East,Besant Nagar,Kidnapping,9,Foggy,0,0,1,2.01,Low,Moderate,0.17,1,1
CR000955,2023-05-03,22:06:19,22,Wednesday,5,2023,13.155095,80.284032,North,Tiruvottiyur,Fraud,7,Foggy,0,0,1,1.16,Low,Good,0.16,1,1
CR000956,2020-11-24,11:32:20,11,Tuesday,11,2020,13.046691,80.277854,Central,Triplicane,Burglary,6,Clear,1,0,0,5.86,Low,Poor,0.3,0,1
